room_length,room_breadth,furniture_0_x,furniture_0_y,furniture_0_orientation,furniture_0_category,furniture_1_x,furniture_1_y,furniture_1_orientation,furniture_1_category,furniture_2_x,furniture_2_y,furniture_2_orientation,furniture_2_category,furniture_3_x,furniture_3_y,furniture_3_orientation,furniture_3_category,output_furniture_0_x,output_furniture_0_y,output_furniture_0_orientation,output_furniture_0_category,output_furniture_1_x,output_furniture_1_y,output_furniture_1_orientation,output_furniture_1_category,output_furniture_2_x,output_furniture_2_y,output_furniture_2_orientation,output_furniture_2_category,output_furniture_3_x,output_furniture_3_y,output_furniture_3_orientation,output_furniture_3_category
9.3,8.13,2.6,0.99,273.71,coffee_table,5.88,3.88,200.17,modern_chair,4.89,0.72,342.74,green_sofa,5.59,7.3,31.62,coffee_table,2.6,0.99,273.71,coffee_table,5.88,3.88,200.17,modern_chair,4.89,0.72,342.74,green_sofa,5.59,7.3,31.62,coffee_table
3.21,7.61,2.54,3.05,295.83,brown_sofa,2.82,5.71,339.08,green_sofa,2.25,1.77,283.56,leather_vintage_sofa,0.45,3.53,342.23,green_sofa,2.54,3.05,295.83,brown_sofa,2.82,5.71,339.08,green_sofa,2.25,1.77,283.56,leather_vintage_sofa,0.45,3.53,342.23,green_sofa
8.68,3.0,8.56,2.09,15.31,red_brown_sofa,2.32,1.39,55.34,green_sofa,2.86,1.8,256.53,modern_chair,0.03,0.3,349.57,modern_chair,8.56,2.09,15.31,red_brown_sofa,2.32,1.39,55.34,green_sofa,2.86,1.8,256.53,modern_chair,0.03,0.3,349.57,modern_chair
6.85,8.84,0.65,4.26,251.36,coffee_table,4.83,3.96,99.7,red_brown_sofa,2.61,0.67,268.0,white_armchair,5.2,7.32,249.51,hexagonal_top_table,0.65,4.26,251.36,coffee_table,4.83,3.96,99.7,red_brown_sofa,2.61,0.67,268.0,white_armchair,5.2,7.32,249.51,hexagonal_top_table
8.94,8.32,8.67,5.58,224.22,modern_chair,4.15,7.3,292.46,white_armchair,1.96,3.02,3.5,hexagonal_top_table,1.3,0.62,220.4,coffee_table,8.67,5.58,224.22,modern_chair,4.15,7.3,292.46,white_armchair,1.96,3.02,3.5,hexagonal_top_table,1.3,0.62,220.4,coffee_table
7.54,5.38,5.35,3.91,180.87,antique_desk,0.08,2.62,280.59,brown_sofa,4.68,4.53,122.46,antique_desk,4.68,2.18,182.23,red_brown_sofa,5.35,3.91,180.87,antique_desk,0.08,2.62,280.59,brown_sofa,4.68,4.53,122.46,antique_desk,4.68,2.18,182.23,red_brown_sofa
3.13,4.4,1.42,2.33,169.66,modern_chair,1.33,2.13,172.38,antique_desk,2.97,0.27,133.91,green_sofa,3.06,0.03,19.78,hexagonal_top_table,1.42,2.33,169.66,modern_chair,1.33,2.13,172.38,antique_desk,2.97,0.27,133.91,green_sofa,3.06,0.03,19.78,hexagonal_top_table
9.34,3.86,9.24,3.7,252.04,modern_chair,7.28,0.49,294.13,yellow_armchair,7.1,2.0,285.09,yellow_armchair,8.48,2.96,88.85,leather_vintage_sofa,9.24,3.7,252.04,modern_chair,7.28,0.49,294.13,yellow_armchair,7.1,2.0,285.09,yellow_armchair,8.48,2.96,88.85,leather_vintage_sofa
6.69,9.36,4.57,8.73,38.12,antique_desk,0.82,1.93,310.7,yellow_armchair,1.25,3.01,282.62,coffee_table,0.73,5.88,15.71,antique_desk,4.57,8.73,38.12,antique_desk,0.82,1.93,310.7,yellow_armchair,1.25,3.01,282.62,coffee_table,0.73,5.88,15.71,antique_desk
9.12,8.9,1.63,6.56,101.97,modern_chair,2.93,6.14,151.38,red_brown_sofa,2.17,1.79,245.73,white_armchair,8.67,4.22,315.12,antique_desk,1.63,6.56,101.97,modern_chair,2.93,6.14,151.38,red_brown_sofa,2.17,1.79,245.73,white_armchair,8.67,4.22,315.12,antique_desk
7.49,3.86,4.12,3.12,166.59,brown_sofa,3.22,2.54,182.98,green_sofa,4.6,1.92,219.95,white_armchair,7.05,1.53,209.51,wooden_beige_sofa,4.12,3.12,166.59,brown_sofa,3.22,2.54,182.98,green_sofa,4.6,1.92,219.95,white_armchair,7.05,1.53,209.51,wooden_beige_sofa
8.18,5.46,0.52,3.18,250.02,red_brown_sofa,3.69,4.32,70.43,leather_vintage_sofa,5.8,1.33,198.6,brown_sofa,2.13,0.54,14.92,wooden_beige_sofa,0.52,3.18,250.02,red_brown_sofa,3.69,4.32,70.43,leather_vintage_sofa,5.8,1.33,198.6,brown_sofa,2.13,0.54,14.92,wooden_beige_sofa
9.06,7.24,7.92,1.88,191.93,green_sofa,8.85,5.84,167.34,leather_vintage_sofa,8.15,2.05,307.97,antique_desk,1.61,6.86,287.15,coffee_table,7.92,1.88,191.93,green_sofa,8.85,5.84,167.34,leather_vintage_sofa,8.15,2.05,307.97,antique_desk,1.61,6.86,287.15,coffee_table
4.76,5.45,0.51,3.72,17.11,green_sofa,0.72,2.34,15.27,wooden_beige_sofa,2.97,0.95,262.84,leather_vintage_sofa,1.84,5.21,109.22,brown_sofa,0.51,3.72,17.11,green_sofa,0.72,2.34,15.27,wooden_beige_sofa,2.97,0.95,262.84,leather_vintage_sofa,1.84,5.21,109.22,brown_sofa
3.05,6.57,0.34,4.95,141.91,coffee_table,1.69,0.02,166.07,wooden_beige_sofa,1.62,2.31,334.16,leather_vintage_sofa,1.71,3.77,65.11,yellow_armchair,0.34,4.95,141.91,coffee_table,1.69,0.02,166.07,wooden_beige_sofa,1.62,2.31,334.16,leather_vintage_sofa,1.71,3.77,65.11,yellow_armchair
9.42,8.54,3.48,4.22,185.86,hexagonal_top_table,7.48,4.97,193.62,green_sofa,2.21,3.85,99.85,brown_sofa,6.87,2.05,31.84,hexagonal_top_table,3.48,4.22,185.86,hexagonal_top_table,7.48,4.97,193.62,green_sofa,2.21,3.85,99.85,brown_sofa,6.87,2.05,31.84,hexagonal_top_table
7.2,6.74,2.2,2.92,283.08,green_sofa,2.33,5.42,357.59,coffee_table,1.63,5.58,58.73,white_armchair,0.43,5.64,171.73,hexagonal_top_table,2.2,2.92,283.08,green_sofa,2.33,5.42,357.59,coffee_table,1.63,5.58,58.73,white_armchair,0.43,5.64,171.73,hexagonal_top_table
6.58,4.15,4.42,2.76,78.98,leather_vintage_sofa,3.55,2.19,111.51,modern_chair,4.65,3.6,330.7,antique_desk,0.87,2.94,82.97,leather_vintage_sofa,4.42,2.76,78.98,leather_vintage_sofa,3.55,2.19,111.51,modern_chair,4.65,3.6,330.7,antique_desk,0.87,2.94,82.97,leather_vintage_sofa
5.1,6.02,2.32,5.74,97.51,modern_chair,3.9,0.83,298.87,modern_chair,1.4,5.34,48.81,antique_desk,2.32,0.24,90.23,yellow_armchair,2.32,5.74,97.51,modern_chair,3.9,0.83,298.87,modern_chair,1.4,5.34,48.81,antique_desk,2.32,0.24,90.23,yellow_armchair
7.62,8.56,1.05,1.6,16.07,antique_desk,7.56,7.09,323.49,modern_chair,1.86,3.16,310.92,hexagonal_top_table,3.63,3.41,67.54,green_sofa,1.05,1.6,16.07,antique_desk,7.56,7.09,323.49,modern_chair,1.86,3.16,310.92,hexagonal_top_table,3.63,3.41,67.54,green_sofa
8.88,9.93,5.61,0.6,27.92,brown_sofa,0.42,3.94,2.05,yellow_armchair,4.41,7.86,165.01,leather_vintage_sofa,2.55,5.77,236.05,white_armchair,5.61,0.6,27.92,brown_sofa,0.42,3.94,2.05,yellow_armchair,4.41,7.86,165.01,leather_vintage_sofa,2.55,5.77,236.05,white_armchair
4.25,6.32,0.93,2.84,231.7,leather_vintage_sofa,3.82,5.74,218.07,wooden_beige_sofa,3.56,6.27,40.65,brown_sofa,1.67,4.91,208.58,red_brown_sofa,0.93,2.84,231.7,leather_vintage_sofa,3.82,5.74,218.07,wooden_beige_sofa,3.56,6.27,40.65,brown_sofa,1.67,4.91,208.58,red_brown_sofa
4.67,4.03,3.9,0.66,305.32,yellow_armchair,2.47,0.58,72.56,modern_chair,0.06,2.72,267.71,coffee_table,0.59,3.09,322.99,leather_vintage_sofa,3.9,0.66,305.32,yellow_armchair,2.47,0.58,72.56,modern_chair,0.06,2.72,267.71,coffee_table,0.59,3.09,322.99,leather_vintage_sofa
5.57,4.27,1.0,0.86,13.82,hexagonal_top_table,2.11,1.81,346.31,modern_chair,4.42,2.29,337.1,brown_sofa,5.26,0.28,350.71,yellow_armchair,1.0,0.86,13.82,hexagonal_top_table,2.11,1.81,346.31,modern_chair,4.42,2.29,337.1,brown_sofa,5.26,0.28,350.71,yellow_armchair
8.47,5.83,3.21,1.45,171.77,leather_vintage_sofa,8.15,5.03,49.66,yellow_armchair,4.55,4.5,239.65,wooden_beige_sofa,4.4,4.28,91.43,brown_sofa,3.21,1.45,171.77,leather_vintage_sofa,8.15,5.03,49.66,yellow_armchair,4.55,4.5,239.65,wooden_beige_sofa,4.4,4.28,91.43,brown_sofa
4.01,8.74,2.44,1.06,224.43,yellow_armchair,3.87,0.74,67.59,leather_vintage_sofa,2.82,6.31,16.75,coffee_table,1.44,3.42,152.67,modern_chair,2.44,1.06,224.43,yellow_armchair,3.87,0.74,67.59,leather_vintage_sofa,2.82,6.31,16.75,coffee_table,1.44,3.42,152.67,modern_chair
9.67,6.08,3.03,4.71,197.02,yellow_armchair,8.03,3.76,154.64,white_armchair,5.54,1.72,166.7,red_brown_sofa,0.59,0.81,164.21,yellow_armchair,3.03,4.71,197.02,yellow_armchair,8.03,3.76,154.64,white_armchair,5.54,1.72,166.7,red_brown_sofa,0.59,0.81,164.21,yellow_armchair
7.41,8.11,0.48,6.02,294.24,red_brown_sofa,7.32,4.2,228.05,white_armchair,4.93,1.84,226.12,white_armchair,6.95,8.03,300.34,green_sofa,0.48,6.02,294.24,red_brown_sofa,7.32,4.2,228.05,white_armchair,4.93,1.84,226.12,white_armchair,6.95,8.03,300.34,green_sofa
7.17,4.8,2.52,1.39,163.41,leather_vintage_sofa,4.43,1.56,352.19,white_armchair,4.77,0.58,29.11,leather_vintage_sofa,2.39,4.57,358.69,modern_chair,2.52,1.39,163.41,leather_vintage_sofa,4.43,1.56,352.19,white_armchair,4.77,0.58,29.11,leather_vintage_sofa,2.39,4.57,358.69,modern_chair
4.34,9.99,1.55,7.65,189.34,yellow_armchair,0.8,6.06,150.61,antique_desk,3.18,7.87,71.2,coffee_table,1.28,3.51,227.8,antique_desk,1.55,7.65,189.34,yellow_armchair,0.8,6.06,150.61,antique_desk,3.18,7.87,71.2,coffee_table,1.28,3.51,227.8,antique_desk
3.49,9.03,1.21,2.7,131.56,modern_chair,1.24,2.43,142.99,red_brown_sofa,1.0,0.8,134.96,red_brown_sofa,0.02,0.87,225.53,red_brown_sofa,1.21,2.7,131.56,modern_chair,1.24,2.43,142.99,red_brown_sofa,1.0,0.8,134.96,red_brown_sofa,0.02,0.87,225.53,red_brown_sofa
9.29,9.78,9.0,3.06,251.98,brown_sofa,7.55,3.52,340.48,leather_vintage_sofa,4.14,8.56,208.93,leather_vintage_sofa,1.24,2.71,77.6,green_sofa,9.0,3.06,251.98,brown_sofa,7.55,3.52,340.48,leather_vintage_sofa,4.14,8.56,208.93,leather_vintage_sofa,1.24,2.71,77.6,green_sofa
8.71,9.94,7.2,0.75,307.01,brown_sofa,6.09,4.39,305.97,wooden_beige_sofa,5.63,7.24,115.75,yellow_armchair,2.53,1.46,150.76,yellow_armchair,7.2,0.75,307.01,brown_sofa,6.09,4.39,305.97,wooden_beige_sofa,5.63,7.24,115.75,yellow_armchair,2.53,1.46,150.76,yellow_armchair
8.72,4.09,6.68,2.48,265.06,leather_vintage_sofa,5.18,1.84,237.9,yellow_armchair,6.05,2.43,117.66,wooden_beige_sofa,2.77,4.02,125.53,green_sofa,6.68,2.48,265.06,leather_vintage_sofa,5.18,1.84,237.9,yellow_armchair,6.05,2.43,117.66,wooden_beige_sofa,2.77,4.02,125.53,green_sofa
8.56,3.96,8.06,0.47,119.61,coffee_table,3.36,3.01,354.62,antique_desk,7.97,0.32,342.37,brown_sofa,8.53,3.58,349.82,hexagonal_top_table,8.06,0.47,119.61,coffee_table,3.36,3.01,354.62,antique_desk,7.97,0.32,342.37,brown_sofa,8.53,3.58,349.82,hexagonal_top_table
5.61,5.4,3.54,0.48,238.51,yellow_armchair,1.38,1.27,1.02,modern_chair,4.44,5.1,38.53,antique_desk,0.7,5.3,122.21,red_brown_sofa,3.54,0.48,238.51,yellow_armchair,1.38,1.27,1.02,modern_chair,4.44,5.1,38.53,antique_desk,0.7,5.3,122.21,red_brown_sofa
7.21,5.32,3.23,1.45,66.81,hexagonal_top_table,1.88,2.54,175.67,coffee_table,4.68,4.28,73.11,wooden_beige_sofa,4.03,0.86,26.41,leather_vintage_sofa,3.23,1.45,66.81,hexagonal_top_table,1.88,2.54,175.67,coffee_table,4.68,4.28,73.11,wooden_beige_sofa,4.03,0.86,26.41,leather_vintage_sofa
6.25,4.08,0.76,3.43,283.93,coffee_table,1.15,3.63,287.65,hexagonal_top_table,5.98,3.33,289.49,red_brown_sofa,0.46,0.28,190.49,red_brown_sofa,0.76,3.43,283.93,coffee_table,1.15,3.63,287.65,hexagonal_top_table,5.98,3.33,289.49,red_brown_sofa,0.46,0.28,190.49,red_brown_sofa
3.4,4.24,0.86,1.65,187.17,white_armchair,1.55,2.05,245.06,coffee_table,2.69,2.53,124.48,yellow_armchair,1.93,0.9,250.0,antique_desk,0.86,1.65,187.17,white_armchair,1.55,2.05,245.06,coffee_table,2.69,2.53,124.48,yellow_armchair,1.93,0.9,250.0,antique_desk
9.85,4.52,2.21,4.36,207.97,red_brown_sofa,4.58,2.57,236.19,modern_chair,6.41,1.28,345.94,yellow_armchair,0.19,2.25,56.41,wooden_beige_sofa,2.21,4.36,207.97,red_brown_sofa,4.58,2.57,236.19,modern_chair,6.41,1.28,345.94,yellow_armchair,0.19,2.25,56.41,wooden_beige_sofa
3.02,4.23,2.32,3.68,302.81,brown_sofa,2.51,2.99,149.57,green_sofa,2.66,3.74,116.17,antique_desk,1.03,2.96,90.42,brown_sofa,2.32,3.68,302.81,brown_sofa,2.51,2.99,149.57,green_sofa,2.66,3.74,116.17,antique_desk,1.03,2.96,90.42,brown_sofa
4.48,8.86,3.09,2.88,44.77,yellow_armchair,1.52,5.23,49.95,leather_vintage_sofa,0.67,7.18,214.61,wooden_beige_sofa,2.12,3.63,152.29,green_sofa,3.09,2.88,44.77,yellow_armchair,1.52,5.23,49.95,leather_vintage_sofa,0.67,7.18,214.61,wooden_beige_sofa,2.12,3.63,152.29,green_sofa
4.77,8.49,4.25,7.4,78.22,modern_chair,0.75,3.86,158.89,antique_desk,4.21,3.44,273.85,yellow_armchair,3.23,5.5,141.08,leather_vintage_sofa,4.25,7.4,78.22,modern_chair,0.75,3.86,158.89,antique_desk,4.21,3.44,273.85,yellow_armchair,3.23,5.5,141.08,leather_vintage_sofa
8.58,8.67,6.2,2.54,3.3,antique_desk,1.95,4.64,84.9,wooden_beige_sofa,0.62,4.67,234.78,yellow_armchair,6.58,5.05,21.28,green_sofa,6.2,2.54,3.3,antique_desk,1.95,4.64,84.9,wooden_beige_sofa,0.62,4.67,234.78,yellow_armchair,6.58,5.05,21.28,green_sofa
8.81,5.51,4.63,1.04,318.73,yellow_armchair,8.79,0.07,39.05,modern_chair,0.58,1.53,224.65,coffee_table,0.64,2.61,4.55,antique_desk,4.63,1.04,318.73,yellow_armchair,8.79,0.07,39.05,modern_chair,0.58,1.53,224.65,coffee_table,0.64,2.61,4.55,antique_desk
6.75,9.91,5.32,4.44,145.84,green_sofa,2.24,0.97,244.26,antique_desk,2.54,0.58,292.55,yellow_armchair,5.78,0.13,354.97,wooden_beige_sofa,5.32,4.44,145.84,green_sofa,2.24,0.97,244.26,antique_desk,2.54,0.58,292.55,yellow_armchair,5.78,0.13,354.97,wooden_beige_sofa
7.09,7.66,4.01,6.24,191.37,coffee_table,3.71,3.68,116.77,modern_chair,5.7,7.51,208.49,hexagonal_top_table,3.19,5.15,205.39,white_armchair,4.01,6.24,191.37,coffee_table,3.71,3.68,116.77,modern_chair,5.7,7.51,208.49,hexagonal_top_table,3.19,5.15,205.39,white_armchair
4.81,5.16,4.41,2.94,226.39,modern_chair,1.59,1.89,28.04,green_sofa,3.41,0.45,155.29,yellow_armchair,0.08,1.75,194.71,leather_vintage_sofa,4.41,2.94,226.39,modern_chair,1.59,1.89,28.04,green_sofa,3.41,0.45,155.29,yellow_armchair,0.08,1.75,194.71,leather_vintage_sofa
8.94,5.49,0.4,2.22,333.54,wooden_beige_sofa,3.88,4.61,5.57,green_sofa,2.97,1.09,354.07,brown_sofa,3.13,1.83,15.35,coffee_table,0.4,2.22,333.54,wooden_beige_sofa,3.88,4.61,5.57,green_sofa,2.97,1.09,354.07,brown_sofa,3.13,1.83,15.35,coffee_table
8.8,8.48,7.91,2.83,330.52,green_sofa,5.32,6.95,116.01,antique_desk,2.38,6.21,357.48,antique_desk,3.53,1.33,350.13,white_armchair,7.91,2.83,330.52,green_sofa,5.32,6.95,116.01,antique_desk,2.38,6.21,357.48,antique_desk,3.53,1.33,350.13,white_armchair
4.19,7.77,2.87,7.74,55.55,wooden_beige_sofa,3.43,6.6,225.01,red_brown_sofa,2.59,4.72,178.66,hexagonal_top_table,2.74,6.65,90.75,green_sofa,2.87,7.74,55.55,wooden_beige_sofa,3.43,6.6,225.01,red_brown_sofa,2.59,4.72,178.66,hexagonal_top_table,2.74,6.65,90.75,green_sofa
5.92,4.4,2.44,0.28,50.36,coffee_table,5.89,0.11,287.64,green_sofa,2.13,2.75,36.7,red_brown_sofa,5.58,2.18,80.85,hexagonal_top_table,2.44,0.28,50.36,coffee_table,5.89,0.11,287.64,green_sofa,2.13,2.75,36.7,red_brown_sofa,5.58,2.18,80.85,hexagonal_top_table
5.81,8.91,1.89,7.96,69.89,modern_chair,4.69,0.38,157.54,antique_desk,3.91,0.29,170.81,yellow_armchair,2.96,6.57,229.19,yellow_armchair,1.89,7.96,69.89,modern_chair,4.69,0.38,157.54,antique_desk,3.91,0.29,170.81,yellow_armchair,2.96,6.57,229.19,yellow_armchair
3.24,5.79,0.17,0.3,74.41,hexagonal_top_table,0.59,4.52,46.67,yellow_armchair,2.47,2.75,190.17,wooden_beige_sofa,2.65,4.86,15.87,brown_sofa,0.17,0.3,74.41,hexagonal_top_table,0.59,4.52,46.67,yellow_armchair,2.47,2.75,190.17,wooden_beige_sofa,2.65,4.86,15.87,brown_sofa
9.94,5.66,0.49,4.39,273.06,red_brown_sofa,8.55,0.33,69.6,white_armchair,4.52,2.24,284.19,modern_chair,7.16,2.46,357.45,hexagonal_top_table,0.49,4.39,273.06,red_brown_sofa,8.55,0.33,69.6,white_armchair,4.52,2.24,284.19,modern_chair,7.16,2.46,357.45,hexagonal_top_table
4.69,8.95,4.08,7.31,332.61,green_sofa,0.65,3.19,112.44,white_armchair,3.27,3.76,327.64,brown_sofa,1.18,4.99,219.87,brown_sofa,4.08,7.31,332.61,green_sofa,0.65,3.19,112.44,white_armchair,3.27,3.76,327.64,brown_sofa,1.18,4.99,219.87,brown_sofa
7.52,7.62,2.8,0.08,325.84,antique_desk,0.37,3.07,262.9,coffee_table,0.94,0.89,21.23,hexagonal_top_table,5.61,6.72,38.69,leather_vintage_sofa,2.8,0.08,325.84,antique_desk,0.37,3.07,262.9,coffee_table,0.94,0.89,21.23,hexagonal_top_table,5.61,6.72,38.69,leather_vintage_sofa
9.2,6.87,6.75,5.49,292.05,white_armchair,7.42,6.02,261.94,wooden_beige_sofa,4.35,2.29,346.74,yellow_armchair,4.91,6.11,103.43,brown_sofa,6.75,5.49,292.05,white_armchair,7.42,6.02,261.94,wooden_beige_sofa,4.35,2.29,346.74,yellow_armchair,4.91,6.11,103.43,brown_sofa
9.07,8.51,1.44,7.32,285.26,coffee_table,2.03,7.29,78.83,wooden_beige_sofa,7.6,4.63,25.42,yellow_armchair,6.62,8.39,225.58,yellow_armchair,1.44,7.32,285.26,coffee_table,2.03,7.29,78.83,wooden_beige_sofa,7.6,4.63,25.42,yellow_armchair,6.62,8.39,225.58,yellow_armchair
9.25,6.98,2.26,6.57,115.88,leather_vintage_sofa,0.73,2.14,281.28,hexagonal_top_table,7.01,0.06,17.61,red_brown_sofa,1.45,5.67,68.93,red_brown_sofa,2.26,6.57,115.88,leather_vintage_sofa,0.73,2.14,281.28,hexagonal_top_table,7.01,0.06,17.61,red_brown_sofa,1.45,5.67,68.93,red_brown_sofa
7.81,9.66,6.78,8.23,86.05,brown_sofa,1.25,2.05,31.17,antique_desk,7.77,9.26,300.8,hexagonal_top_table,5.48,8.12,182.78,yellow_armchair,6.78,8.23,86.05,brown_sofa,1.25,2.05,31.17,antique_desk,7.77,9.26,300.8,hexagonal_top_table,5.48,8.12,182.78,yellow_armchair
6.56,5.66,1.38,1.43,4.19,coffee_table,2.64,3.12,297.82,white_armchair,6.46,1.11,200.75,leather_vintage_sofa,4.79,5.12,133.17,brown_sofa,1.38,1.43,4.19,coffee_table,2.64,3.12,297.82,white_armchair,6.46,1.11,200.75,leather_vintage_sofa,4.79,5.12,133.17,brown_sofa
7.15,6.81,1.08,2.11,165.76,white_armchair,5.07,1.35,100.6,modern_chair,1.22,6.1,60.23,antique_desk,4.76,0.84,221.44,red_brown_sofa,1.08,2.11,165.76,white_armchair,5.07,1.35,100.6,modern_chair,1.22,6.1,60.23,antique_desk,4.76,0.84,221.44,red_brown_sofa
3.14,4.11,1.73,3.77,87.2,brown_sofa,0.75,3.08,31.15,yellow_armchair,2.43,2.32,148.97,green_sofa,3.06,1.22,198.61,antique_desk,1.73,3.77,87.2,brown_sofa,0.75,3.08,31.15,yellow_armchair,2.43,2.32,148.97,green_sofa,3.06,1.22,198.61,antique_desk
6.17,8.98,2.15,3.09,111.69,hexagonal_top_table,0.35,3.58,141.19,brown_sofa,0.14,3.39,236.43,wooden_beige_sofa,1.54,8.74,243.09,hexagonal_top_table,2.15,3.09,111.69,hexagonal_top_table,0.35,3.58,141.19,brown_sofa,0.14,3.39,236.43,wooden_beige_sofa,1.54,8.74,243.09,hexagonal_top_table
4.2,3.74,3.27,0.1,280.63,leather_vintage_sofa,1.1,0.39,236.47,antique_desk,2.85,0.0,272.89,antique_desk,0.59,0.95,58.12,brown_sofa,3.27,0.1,280.63,leather_vintage_sofa,1.1,0.39,236.47,antique_desk,2.85,0.0,272.89,antique_desk,0.59,0.95,58.12,brown_sofa
5.12,3.12,2.51,1.69,162.16,hexagonal_top_table,3.06,1.85,167.14,red_brown_sofa,0.56,1.81,347.81,wooden_beige_sofa,0.27,2.59,273.78,white_armchair,2.51,1.69,162.16,hexagonal_top_table,3.06,1.85,167.14,red_brown_sofa,0.56,1.81,347.81,wooden_beige_sofa,0.27,2.59,273.78,white_armchair
3.99,5.79,1.32,5.02,337.8,yellow_armchair,2.61,5.78,131.36,yellow_armchair,0.55,3.37,48.22,white_armchair,0.3,2.01,229.87,coffee_table,1.32,5.02,337.8,yellow_armchair,2.61,5.78,131.36,yellow_armchair,0.55,3.37,48.22,white_armchair,0.3,2.01,229.87,coffee_table
8.32,5.52,6.52,5.52,245.58,leather_vintage_sofa,2.51,3.6,159.91,green_sofa,1.74,2.82,298.1,red_brown_sofa,0.7,2.21,133.24,green_sofa,6.52,5.52,245.58,leather_vintage_sofa,2.51,3.6,159.91,green_sofa,1.74,2.82,298.1,red_brown_sofa,0.7,2.21,133.24,green_sofa
4.61,3.25,4.3,2.76,65.43,hexagonal_top_table,0.29,0.18,63.25,green_sofa,3.28,3.07,295.83,leather_vintage_sofa,4.03,2.73,88.33,brown_sofa,4.3,2.76,65.43,hexagonal_top_table,0.29,0.18,63.25,green_sofa,3.28,3.07,295.83,leather_vintage_sofa,4.03,2.73,88.33,brown_sofa
3.71,4.28,2.16,0.5,171.74,hexagonal_top_table,1.88,0.63,179.83,green_sofa,2.49,0.49,146.02,brown_sofa,2.51,0.87,352.0,modern_chair,2.16,0.5,171.74,hexagonal_top_table,1.88,0.63,179.83,green_sofa,2.49,0.49,146.02,brown_sofa,2.51,0.87,352.0,modern_chair
5.95,6.82,2.9,1.12,137.66,leather_vintage_sofa,3.91,4.98,97.28,antique_desk,0.15,1.49,103.21,yellow_armchair,5.83,2.9,292.16,leather_vintage_sofa,2.9,1.12,137.66,leather_vintage_sofa,3.91,4.98,97.28,antique_desk,0.15,1.49,103.21,yellow_armchair,5.83,2.9,292.16,leather_vintage_sofa
5.52,7.74,3.67,0.95,347.43,modern_chair,1.95,1.77,270.87,wooden_beige_sofa,1.47,5.77,359.04,antique_desk,5.3,2.21,109.12,coffee_table,3.67,0.95,347.43,modern_chair,1.95,1.77,270.87,wooden_beige_sofa,1.47,5.77,359.04,antique_desk,5.3,2.21,109.12,coffee_table
7.49,5.81,1.85,4.17,80.02,green_sofa,2.74,5.29,329.36,coffee_table,5.19,3.52,11.06,wooden_beige_sofa,6.47,4.64,300.4,coffee_table,1.85,4.17,80.02,green_sofa,2.74,5.29,329.36,coffee_table,5.19,3.52,11.06,wooden_beige_sofa,6.47,4.64,300.4,coffee_table
6.18,7.78,5.24,2.26,219.47,antique_desk,5.16,7.6,293.46,hexagonal_top_table,1.07,7.56,234.0,modern_chair,4.38,6.66,138.26,green_sofa,5.24,2.26,219.47,antique_desk,5.16,7.6,293.46,hexagonal_top_table,1.07,7.56,234.0,modern_chair,4.38,6.66,138.26,green_sofa
6.02,4.11,2.32,2.7,191.79,red_brown_sofa,2.27,3.22,55.07,antique_desk,4.31,4.08,99.55,hexagonal_top_table,1.39,2.95,94.33,yellow_armchair,2.32,2.7,191.79,red_brown_sofa,2.27,3.22,55.07,antique_desk,4.31,4.08,99.55,hexagonal_top_table,1.39,2.95,94.33,yellow_armchair
9.69,9.92,2.52,3.98,336.91,yellow_armchair,0.59,0.39,116.14,red_brown_sofa,3.6,1.09,302.52,green_sofa,7.77,3.56,281.8,wooden_beige_sofa,2.52,3.98,336.91,yellow_armchair,0.59,0.39,116.14,red_brown_sofa,3.6,1.09,302.52,green_sofa,7.77,3.56,281.8,wooden_beige_sofa
7.48,3.03,5.26,0.95,347.2,hexagonal_top_table,3.01,1.44,99.59,modern_chair,6.68,1.9,82.66,leather_vintage_sofa,0.18,3.01,85.78,coffee_table,5.26,0.95,347.2,hexagonal_top_table,3.01,1.44,99.59,modern_chair,6.68,1.9,82.66,leather_vintage_sofa,0.18,3.01,85.78,coffee_table
7.18,4.68,3.08,4.64,241.45,yellow_armchair,0.03,1.63,95.31,yellow_armchair,2.34,4.05,230.6,leather_vintage_sofa,2.95,2.6,41.76,leather_vintage_sofa,3.08,4.64,241.45,yellow_armchair,0.03,1.63,95.31,yellow_armchair,2.34,4.05,230.6,leather_vintage_sofa,2.95,2.6,41.76,leather_vintage_sofa
5.98,8.94,3.78,3.68,292.26,red_brown_sofa,3.85,2.46,179.08,wooden_beige_sofa,2.15,8.62,351.15,yellow_armchair,5.31,1.08,140.51,brown_sofa,3.78,3.68,292.26,red_brown_sofa,3.85,2.46,179.08,wooden_beige_sofa,2.15,8.62,351.15,yellow_armchair,5.31,1.08,140.51,brown_sofa
3.4,6.61,0.67,2.96,289.7,red_brown_sofa,2.48,0.04,356.58,hexagonal_top_table,3.23,6.21,103.77,wooden_beige_sofa,1.93,1.52,300.79,brown_sofa,0.67,2.96,289.7,red_brown_sofa,2.48,0.04,356.58,hexagonal_top_table,3.23,6.21,103.77,wooden_beige_sofa,1.93,1.52,300.79,brown_sofa
3.48,3.25,0.03,2.48,189.8,wooden_beige_sofa,1.54,0.85,3.95,brown_sofa,0.57,2.54,72.01,coffee_table,2.21,0.17,61.16,wooden_beige_sofa,0.03,2.48,189.8,wooden_beige_sofa,1.54,0.85,3.95,brown_sofa,0.57,2.54,72.01,coffee_table,2.21,0.17,61.16,wooden_beige_sofa
